Time,OWD
3.455192,121.51
3.463111,127.357
3.47852,140.694
3.47852,138.623
3.478578,136.652
3.494618,150.669
3.494619,148.647
3.494619,146.625
3.49462,144.607
3.49462,142.589
3.494659,140.608
3.494659,138.367
3.494659,136.389
3.49466,134.414
3.502936,140.713
3.502936,138.777
3.510423,144.327
3.510424,142.39
3.510424,140.454
3.510425,138.517
3.510425,132.21
3.510448,131.053
3.51885,137.822
3.518851,135.972
3.518851,134.126
3.518852,132.278
3.518852,130.475
3.518887,128.708
3.518888,126.908
3.518888,125.107
3.526644,124.996
3.526645,123.815
3.53476,125.223
3.54362,132.888
3.543621,125.799
3.5514,132.384
3.551401,124.432
3.551401,123.238
3.558995,124.894
3.558995,123.7
3.567141,124.924
3.574523,131.112
3.574524,129.609
3.583105,136.388
3.583105,133.158
3.583106,131.965
3.583106,128.731
3.590852,134.713
3.590853,131.456
3.598719,137.718
3.606483,135.265
3.614887,137.129
3.614887,135.534
3.614888,129.161
3.614888,127.57
3.614889,120.798
3.622801,122.344
3.631221,129.171
3.646631,135.352
3.655643,142.88
3.655644,141.396
3.663163,147.43
3.663164,146.004
3.663164,144.576
3.663165,143.15
3.663165,141.361
3.663166,139.934
3.663166,138.51
3.663167,137.092
3.663219,135.723
3.663219,134.302
3.66322,132.869
3.66322,131.46
3.663221,130.048
3.663221,128.638
3.663221,127.227
3.663222,125.816
3.663251,124.433
3.663251,123.045
3.663252,121.655
3.670906,127.919
3.670907,126.532
3.670907,125.143
3.670907,123.752
3.670908,122.129
3.670934,120.857
3.678734,127.36
3.686788,134.118
3.686789,132.793
3.694512,139.285
3.694634,138.157
3.694635,136.901
3.694635,135.647
3.702795,142.55
3.702795,141.291
3.702796,140.042
3.702796,138.787
3.702796,137.531
3.702828,136.308
3.702829,135.054
3.702829,133.799
3.702829,132.544
3.710988,139.448
3.711072,138.275
3.711073,137.02
3.711074,135.769
3.711074,134.902
3.711074,133.681
3.711075,132.427
3.711075,131.173
3.711076,129.919
3.711107,128.687
3.711107,125.265
3.711108,124.072
3.711108,122.875
3.711109,121.679
3.711145,120.519
3.719062,127.239
3.719062,126.042
3.719063,124.846
3.719063,123.649
3.719064,122.454
3.719092,121.285
3.719093,120.089
3.72707,126.869
3.74277,141.372
3.742771,140.177
3.742771,138.98
3.742772,137.784
3.742772,136.975
3.7428,135.804
3.742801,134.609
3.742801,133.412
3.751074,140.489
3.751075,139.293
3.751076,138.097
3.751076,136.9
3.751101,135.729
3.751101,134.531
3.75129,133.524
3.751291,132.328
3.751291,131.131
3.751291,129.935
3.751292,128.739
3.751292,127.542
3.751293,126.346
3.751293,125.149
3.751322,123.982
3.751322,122.785
3.751322,121.588
3.751323,120.392
3.759131,127.004
3.759132,126.194
3.759132,124.998
3.759133,123.802
3.759133,122.605
3.759159,121.434
3.759165,120.243
3.767018,126.898
3.774835,133.52
3.774836,132.324
3.782644,138.935
3.782644,137.739
3.782701,136.599
3.78278,135.481
3.78278,134.284
3.782781,133.088
3.782781,131.892
3.782782,130.696
3.782798,129.515
3.790692,136.212
3.790693,135.016
3.790693,133.818
3.790693,132.622
3.790694,131.427
3.790694,130.618
3.790695,129.42
3.790695,128.224
3.790749,127.082
3.79075,125.867
3.79075,124.688
3.790751,123.493
3.798572,130.117
3.806881,137.229
3.806882,136.033
3.806883,134.838
3.806883,133.641
3.814737,140.298
3.814738,139.103
3.814738,137.905
3.814739,136.71
3.814739,135.513
3.81474,134.317
3.81474,133.12
3.814741,131.925
3.814791,130.778
3.814791,129.572
3.814791,128.384
3.814792,127.576
3.82307,134.656
3.823071,133.461
3.823071,132.264
3.823071,131.067
3.823072,129.871
3.823123,128.726
3.823138,126.932
3.823232,125.811
3.823233,124.62
3.830949,131.132
3.83095,129.929
3.83095,128.725
3.830951,127.521
3.830951,126.317
3.838744,132.906
3.84642,139.379
3.846421,138.175
3.846421,136.97
3.846421,135.767
3.846422,134.564
3.846422,133.36
3.846423,132.156
3.846423,130.862
3.846496,129.731
3.854802,136.833
3.854803,135.63
3.854803,134.426
3.854804,133.223
3.854804,132.02
3.854805,130.817
3.854805,129.612
3.854805,128.408
3.85485,127.248
3.85485,126.044
3.854851,124.843
3.854851,123.639
3.862702,130.284
3.862702,129.081
3.862703,127.879
3.862703,126.674
3.862704,125.471
3.862729,124.293
3.86273,123.089
3.86273,121.885
3.862775,121.279
3.870436,127.736
3.870437,126.532
3.870437,125.328
3.878682,132.37
3.878827,131.31
3.886755,138.034
3.886756,136.831
3.886756,135.628
3.886757,133.026
3.886757,131.824
3.886821,130.685
3.886822,129.482
3.886822,128.277
3.886823,127.075
3.89476,133.808
3.894761,132.605
3.894822,131.462
3.894823,130.258
3.894823,129.055
3.894823,127.85
3.902895,134.718
3.902896,133.516
3.902896,132.791
3.902897,131.588
3.902897,130.384
3.902897,129.179
3.902898,127.976
3.902898,126.772
3.902945,125.616
3.902946,124.413
3.910869,131.132
3.910869,129.928
3.918653,136.507
3.918654,135.305
3.918654,134.1
3.926739,140.982
3.92674,139.778
3.926878,138.707
3.926878,137.508
3.926878,136.305
3.926879,135.102
3.926879,133.897
3.926902,132.716
3.926902,131.513
3.935014,138.42
3.935014,137.696
3.935015,136.492
3.935015,135.288
3.935193,134.262
3.93531,133.175
3.935311,131.971
3.935311,130.768
3.935312,129.565
3.935312,128.36
3.935313,127.159
3.935313,125.954
3.935313,124.751
3.935347,123.58
3.935348,122.377
3.935348,121.173
3.942715,127.335
3.942715,126.132
3.942716,124.929
3.942716,123.726
3.942717,122.522
3.942742,121.344
3.942788,120.186
3.951522,127.715
3.95915,134.618
3.959151,133.415
3.96667,139.729
3.96667,138.526
3.966671,137.323
3.966671,136.119
3.966672,134.916
3.96671,133.75
3.966711,132.545
3.966711,131.343
3.966742,130.17
3.974819,137.042
3.97482,135.84
3.97482,134.636
3.974821,133.432
3.974821,132.229
3.974822,131.026
3.974822,129.822
3.974822,128.618
3.974868,127.46
3.974868,126.256
3.974887,125.07
3.982728,131.707
3.982728,130.983
3.982729,129.779
3.982729,128.575
3.98273,127.371
3.982758,126.196
3.982758,124.992
3.982759,123.788
3.982759,122.585
3.991117,129.739
3.991117,128.535
3.991118,127.332
3.991118,126.128
3.991119,124.925
3.991157,123.758
3.991158,122.556
3.991158,121.352
3.991189,120.179
3.998803,126.589
3.998804,125.386
3.998804,124.182
3.998805,122.98
3.998805,121.775
4.007091,128.856
4.007091,128.132
4.015349,135.185
4.01535,133.983
4.01535,132.779
4.01535,131.575
4.015351,130.371
4.015351,129.167
4.015352,127.961
4.015352,126.76
4.015398,125.602
4.015399,124.4
4.015399,123.196
4.0154,121.992
4.01542,120.809
4.023035,127.219
4.023036,126.016
4.023036,124.812
4.023037,123.61
4.023037,122.405
4.023073,121.237
4.023108,120.068
4.030828,126.585
4.038732,133.284
4.038732,132.559
4.038791,131.414
4.047022,138.441
4.047022,137.237
4.047023,136.034
4.047023,134.829
4.047024,133.626
4.047024,132.423
4.047025,130.572
4.047025,128.803
4.047067,127.001
4.047067,125.24
4.047068,123.436
4.047093,121.655
4.05494,127.69
4.054941,125.89
4.054941,124.037
4.054942,122.275
4.054997,121.61
4.063098,127.859
4.063099,126.098
4.063099,124.247
4.063099,122.482
4.0631,120.637
4.071141,126.872
4.078865,132.788
4.078866,130.984
4.078866,129.22
4.078867,127.373
4.086411,133.157
4.086412,131.308
4.086412,129.541
4.086413,127.741
4.086413,125.887
4.086454,124.001
4.086454,122.193
4.086454,120.388
4.095163,127.293
4.095163,125.531
4.095164,123.68
4.095164,121.921
4.102973,126.118
4.102973,124.312
4.102974,122.507
4.102974,120.702
4.110994,126.915
4.119401,133.509
4.119402,131.711
4.119402,129.782
4.119403,127.977
4.119403,126.17
4.119475,124.436
4.126772,129.922
4.126773,128.078
4.126773,126.271
4.126923,124.658
4.126923,122.855
4.134317,128.442
4.134317,126.591
4.134318,124.831
4.134318,123.026
4.134318,121.219
4.134352,119.448
4.134393,119.366
4.142882,126.043
4.151063,132.421
4.151064,130.572
4.159025,136.772
4.159104,134.999
4.159105,131.39
4.159105,129.627
4.159106,127.824
4.159131,126.042
4.159131,124.191
4.159131,122.426
4.159179,120.672
4.16681,126.453
4.166811,124.692
4.166811,122.736
4.166812,120.958
4.174862,127.201
4.182643,133.176
4.190921,139.65
4.190922,137.844
4.190922,136.038
4.190922,134.233
4.19873,140.235
4.198731,138.43
4.198732,136.624
4.198732,134.819
4.198851,133.131
4.198851,131.325
4.198852,129.682
4.198852,127.876
4.20698,134.198
4.20698,132.393
4.206981,130.587
4.206981,128.781
4.206982,126.976
4.207019,125.207
4.207019,123.401
4.207019,121.588
4.21522,127.99
4.21522,126.184
4.215221,124.379
4.215221,122.574
4.222987,126.891
4.230733,132.829
4.230734,131.024
4.238502,136.987
4.238503,135.182
4.238504,131.571
4.238504,129.765
4.238549,128.003
4.23855,126.198
4.246836,132.676
4.246837,130.873
4.246838,127.263
4.246838,125.457
4.246874,123.849
4.246874,122.042
4.246875,120.238
4.254998,126.554
4.254999,124.749
4.254999,122.943
4.255,121.137
4.262747,127.079
4.270955,133.481
4.270956,131.676
4.278412,137.327
4.278413,135.523
4.278413,133.714
4.278414,131.91
4.278414,130.105
4.278449,128.495
4.27845,126.686
4.27845,124.875
4.27845,123.064
4.28696,129.764
4.286961,127.954
4.286962,126.144
4.286962,124.333
4.286963,122.523
4.295281,129.029
4.295282,127.221
4.295282,125.409
4.295283,123.6
4.295429,121.935
4.303197,127.892
4.303198,126.317
4.303198,124.506
4.303198,122.695
4.303199,120.886
4.311605,127.48
4.319108,133.168
4.326568,138.822
4.326568,137.011
4.326569,135.201
4.326569,133.39
4.32657,131.579
4.326607,129.807
4.326608,127.997
4.326608,125.582
4.326609,123.169
4.334733,128.508
4.334733,126.095
4.334883,123.83
4.334883,121.416
4.342878,126.997
4.351613,133.317
4.351614,130.902
4.35875,135.625
4.358751,133.211
4.358751,130.795
4.358752,128.383
4.366988,136.252
4.366989,133.836
4.367047,131.48
4.36717,129.189
4.386891,144.079
4.386891,141.666
4.386892,139.254
4.386943,136.89
4.391466,138.998
4.391467,136.585
4.39877,141.473
4.398771,138.69
4.398772,136.277
4.398772,133.864
4.39881,131.486
4.398811,129.073
4.398811,126.659
4.406918,132.351
4.406919,129.938
4.406919,127.524
4.40692,125.11
4.40692,122.696
4.406954,122.362
4.414655,127.643
4.414656,125.233
4.414656,122.819
4.414657,120.406
4.431167,134.501
4.431167,132.085
4.431168,129.673
4.431168,127.258
4.447018,140.694
4.447019,138.281
4.447019,135.866
4.44702,133.083
4.44702,130.669
4.447058,128.292
4.447059,125.88
4.447059,123.465
4.447089,121.081
4.47113,142.707
4.471131,140.294
4.471132,135.467
4.471132,133.051
4.471321,130.457
4.479187,135.908
4.479188,133.495
4.479188,131.08
4.479189,126.252
4.47925,123.899
4.479251,121.486
4.486984,126.804
4.486985,124.391
4.486985,121.977
4.486986,121.61
4.495073,127.281
4.495074,124.867
4.495074,122.452
4.495075,120.039
4.502876,125.426
4.518316,138.451
4.518317,136.039
4.527297,142.603
4.527298,140.191
4.527298,137.768
4.535091,143.154
4.535092,140.372
4.535092,137.957
4.535093,135.544
4.535093,133.129
4.535158,130.78
4.535158,128.366
4.535159,125.953
4.535159,123.537
4.535314,121.279
4.542633,126.139
4.542755,123.846
4.542755,121.063
4.551218,127.111
4.55934,132.819
4.55934,130.404
4.559341,127.991
4.559395,125.631
4.566594,130.416
4.574897,136.304
4.574898,133.891
4.582971,139.55
4.582972,137.133
4.582973,136.769
4.582973,134.353
4.582973,131.938
4.582974,129.525
4.582974,127.11
4.582975,124.697
4.583045,122.351
4.583045,119.939
4.591039,125.518
4.591039,123.103
4.591094,120.744
4.598916,126.151
4.607157,131.606
4.607158,129.195
4.607159,126.782
4.607159,124.367
4.615121,129.915
4.615122,127.502
4.615123,125.088
4.615123,122.671
4.615178,120.314
4.622988,125.71
4.631419,131.727
4.63142,128.944
4.63142,126.529
4.63142,124.115
4.638427,128.708
4.638427,126.293
4.646671,132.123
4.655207,138.245
4.655207,135.83
4.655208,133.417
4.655208,131.002
4.655209,128.589
4.65529,128.301
4.655291,125.887
4.655291,123.473
4.655292,121.058
4.663425,126.777
4.663426,124.968
4.663426,123.158
4.663427,120.744
4.671574,126.476
4.679188,131.676
4.679189,129.262
4.679189,126.848
4.67919,125.272
4.67919,123.46
4.679254,121.111
4.686949,126.392
4.694885,131.913
4.694886,130.708
4.702521,137.136
4.702522,134.722
4.702522,132.308
4.702523,129.894
4.710788,133.33
4.710788,130.915
4.710789,129.942
4.710962,127.702
4.710962,125.287
4.710963,123.478
4.710963,121.063
4.71852,126.206
4.718521,123.788
4.718521,121.378
4.727325,127.768
4.742557,140.585
4.742558,138.172
4.742558,136.29
4.742559,134.715
4.742559,132.3
4.742559,129.885
4.742627,127.494
4.751145,133.641
4.751146,131.229
4.751146,128.815
4.751147,126.397
4.751147,123.987
4.751205,121.631
4.758721,126.688
4.766873,132.469
4.766874,130.286
4.766874,127.832
4.766875,125.46
4.774538,130.711
4.774539,128.899
4.774539,126.443
4.77454,124.072
4.77454,121.655
4.783147,127.808
4.783147,126.04
4.783148,123.582
4.783148,121.446
4.790979,126.819
4.798793,132.866
4.798794,130.41
4.806574,135.774
4.806575,133.402
4.806576,128.533
4.81503,134.573
4.81503,132.807
4.815031,130.394
4.815031,127.979
4.822314,133.687
4.822315,131.273
4.822463,129.005
4.822464,126.546
4.839319,141.024
4.83932,139.168
4.839422,136.865
4.839423,134.493
4.839423,132.083
4.839424,130.274
4.839424,128.417
4.839448,126.069
4.839448,123.847
4.839449,121.432
4.855369,134.939
4.870825,148.025
4.870826,145.607
4.870827,143.154
4.870827,140.784
4.870828,138.371
4.870903,136.03
4.870903,133.617
4.870904,131.204
4.870904,128.742
4.878952,136.468
4.878952,134.045
4.886937,139.579
4.886938,137.208
4.886938,134.75
4.886939,132.382
4.886939,129.968
4.887003,127.574
4.887003,125.807
4.887004,123.394
4.887004,120.979
4.895095,126.608
4.895096,125.681
4.895096,123.222
4.895097,120.811
4.911216,134.555
4.911217,132.146
4.911218,129.734
4.911218,127.272
4.911274,124.96
4.918535,130.365
4.918535,127.951
4.918591,125.635
4.926932,131.486
4.926932,130.562
4.926933,128.099
4.934922,133.664
4.934922,131.307
4.934977,128.948
4.951236,142.793
4.951237,140.379
4.951238,137.966
4.951238,135.507
4.951239,133.741
4.951353,131.394
4.951354,128.982
4.951354,128.055
4.951355,125.641
4.951355,123.227
4.951427,120.841
4.959454,126.465
4.959548,124.131
4.959548,121.761
4.966674,126.429
4.966674,124.058
4.966675,122.206
4.966675,120.392
5.040141,192.05
5.040142,189.914
5.040143,187.496
5.040143,185.039
5.040144,182.671
5.040144,180.259
5.040144,177.845
5.040219,175.502
5.04022,173.092
5.04022,170.672
5.040221,168.219
5.040221,165.849
5.040221,163.43
5.040222,163.068
5.078833,199.217
5.08711,205.081
5.087111,202.668
5.087111,200.252
5.095057,205.827
5.095058,204.02
5.095058,201.606
5.095058,199.146
5.095059,196.776
5.095059,194.967
5.09506,192.498
5.09506,190.93
5.095135,188.591
5.095135,186.218
5.095136,183.764
5.095136,181.394
5.095136,178.981
5.095137,176.56
5.095137,174.151
5.095138,171.74
5.095167,169.353
5.095167,166.893
5.102899,172.256
5.1029,169.467
5.703629,767.744
5.70363,765.375
5.703631,762.957
5.703631,130.235
5.711122,126.214
5.711123,123.805
5.711123,121.43
5.711124,120.905
5.71896,126.321
5.718961,123.867
5.719014,121.546
5.727395,127.471
5.727396,125.102
5.782867,179.973
6.046742,194.541
6.05472,200.104
6.054721,197.691
6.054721,195.275
6.054721,192.861
6.054722,190.52
6.054722,188.104
6.062897,193.868
6.062897,191.44
6.062898,189.08
6.062898,186.623
6.062899,184.211
6.062899,181.798
6.0629,179.382
6.0629,176.977
6.062961,174.661
6.646953,129.016
6.646954,756.24
6.655277,764.033
6.655278,134.396
6.655278,761.618
6.655279,131.981
6.655279,759.206
6.655279,129.568
6.65528,756.791
6.671153,143.027
6.671154,770.252
6.671192,140.652
6.67878,775.463
6.678781,145.827
6.678815,773.084
6.686798,151.428
6.686799,778.654
6.686799,149.016
6.6868,170.07
6.6868,144.188
6.695244,151.425
6.695245,150.219
6.695301,149.064
6.695356,147.916
6.695357,146.709
6.695357,145.502
6.695358,144.296
6.695358,143.089
6.695383,141.906
6.695383,140.699
6.695386,139.495
6.695386,138.288
6.69543,137.125
6.711309,151.796
6.71131,150.589
6.71131,149.383
6.711311,148.176
6.711311,146.438
6.726828,160.747
6.726828,159.541
6.73513,166.635
6.73513,165.428
6.758988,188.683
6.959364,125.249
6.966963,131.644
6.966964,130.438
6.966964,129.231
6.966965,128.025
6.974447,134.299
6.974448,133.07
6.974449,131.887
6.974449,130.68
6.974449,129.472
6.97474,128.556
6.974741,127.35
6.974741,126.143
6.983229,133.424
6.983229,132.217
6.98323,131.01
6.98323,129.272
6.990932,135.766
6.990933,134.561
6.990933,133.353
6.990934,132.141
6.990934,130.932
6.990934,129.733
6.990935,128.527
6.990935,127.319
6.990971,126.148
6.990972,124.941
6.990972,123.735
6.990973,122.528
6.991,121.348
6.998787,127.928
6.998788,126.722
7.014841,141.567
7.014841,140.36
7.014842,139.154
7.014842,137.946
7.014896,136.794
7.023112,143.803
7.023113,142.065
7.023113,140.857
7.023114,139.651
7.031722,147.052
7.031723,145.846
7.031723,144.639
7.031724,143.433
7.031775,142.276
7.039115,148.409
7.039116,147.202
7.039116,145.996
7.039117,144.788
7.039117,143.582
7.03914,142.397
7.046835,148.885
7.046836,147.68
7.046836,146.472
7.046837,145.266
7.046837,144.059
7.046838,142.853
7.046838,141.645
7.046838,140.438
7.046874,138.736
7.046875,137.529
7.046875,136.322
7.046875,135.115
7.046876,133.909
7.046876,132.702
7.046877,131.495
7.046877,130.288
7.046911,129.115
7.055079,136.075
7.055079,134.867
7.05508,133.663
7.05508,132.455
7.055081,131.249
7.055081,130.042
7.055081,128.835
7.055082,127.628
7.055114,126.452
7.055115,125.247
7.055115,124.04
7.055116,122.834
7.055116,121.627
7.055116,121.095
7.07117,135.939
7.087149,150.714
7.08715,149.507
7.08715,148.3
7.087151,147.094
7.087151,145.886
7.087151,144.68
7.087152,143.474
7.087152,142.265
7.087185,141.092
7.087186,139.886
7.087186,138.673
7.087186,137.471
7.087222,136.3
7.094973,142.844
7.094974,141.638
7.102828,148.284
7.102828,147.077
7.102829,145.871
7.102829,144.664
7.10283,143.454
7.10283,142.248
7.10283,140.511
7.102831,139.306
7.102864,138.131
7.102865,136.925
7.102865,135.718
7.102866,134.512
7.102866,133.304
7.110761,139.992
7.110762,138.786
7.110762,137.579
7.110763,136.373
7.110763,135.166
7.110764,133.958
7.110764,132.752
7.110765,131.546
7.110798,130.372
7.110799,129.165
7.110799,127.958
7.1108,126.753
7.1108,125.545
7.110801,124.339
7.110801,123.132
7.110801,121.393
7.11083,120.214
7.119159,127.336
7.11916,126.13
7.11916,124.923
7.119161,123.717
7.119161,122.509
7.119187,121.328
7.119187,120.122
7.127137,126.864
7.127137,125.657
7.127138,124.45
7.127138,123.244
7.134918,129.815
7.134919,128.61
7.142973,135.457
7.15111,142.385
7.151111,141.18
7.151111,139.974
7.151112,138.767
7.151112,137.559
7.151112,136.352
7.151113,135.821
7.151113,134.615
7.151147,133.441
7.151147,132.235
7.151148,131.028
7.151148,129.821
7.151148,128.614
7.151149,127.407
7.151149,126.2
7.15115,124.994
7.151175,123.812
7.151213,122.642
7.159206,129.429
7.159207,128.223
7.159266,127.071
7.159349,125.95
7.15935,124.744
7.15935,123.536
7.159351,122.33
7.159351,121.123
7.167301,127.866
7.167302,126.659
7.167302,125.452
7.167303,123.715
7.174984,130.188
7.182953,136.951
7.182953,135.744
7.182954,134.536
7.191142,141.518
7.191143,140.312
7.191143,139.105
7.191144,137.898
7.191144,136.691
7.198861,143.201
7.198862,141.994
7.198862,140.787
7.198863,139.582
7.198863,138.374
7.198891,137.194
7.198892,135.989
7.198892,134.782
7.198939,133.615
7.199005,132.48
7.199005,131.273
7.199006,130.066
7.199006,128.328
7.206767,134.882
7.206768,133.675
7.206769,132.469
7.206769,131.262
7.206769,130.055
7.206795,128.874
7.206795,127.667
7.206796,126.46
7.214665,133.122
7.214666,131.916
7.214667,130.71
7.214667,129.502
7.214667,128.295
7.214693,127.113
7.214694,125.908
7.214694,124.701
7.222772,131.572
7.222772,130.363
7.222909,129.294
7.22291,128.088
7.22291,126.881
7.222911,125.142
7.222911,123.936
7.231107,130.924
7.231107,129.717
7.231108,128.511
7.239301,135.497
7.239301,134.29
7.239302,133.083
7.239302,131.876
7.239303,130.67
7.239328,129.488
7.239329,128.28
7.239329,127.074
7.23933,125.868
7.23937,124.701
7.255586,139.71
7.255586,138.502
7.255587,137.296
7.255587,136.089
7.263176,142.47
7.263176,141.264
7.263177,140.057
7.263177,138.318
7.270877,144.812
7.270877,143.604
7.270878,142.398
7.270878,141.191
7.270879,139.985
7.271045,138.944
7.271045,137.736
7.278903,144.385
7.278904,143.179
7.278904,141.917
7.278905,140.767
7.278905,139.56
7.278929,138.377
7.278977,137.213
7.286824,143.857
7.295511,151.338
7.295511,150.13
7.295512,148.924
7.295512,147.717
7.295513,146.51
7.295513,145.303
7.295513,143.566
7.295514,142.358
7.295548,141.185
7.295549,139.98
7.295549,138.771
7.295549,137.565
7.29555,136.358
7.29555,135.151
7.295551,133.945
7.295551,132.738
7.295578,131.558
7.295585,130.357
7.303243,136.803
7.303243,135.601
7.303244,134.395
7.310901,140.845
7.310901,139.638
7.310902,138.431
7.310902,137.224
7.752003,143.2
7.752004,577.119
7.752004,575.912
7.752005,574.705
7.752005,574.174
7.752006,572.968
7.752006,137.656
7.752053,571.808
7.752053,570.6
7.752054,569.394
7.752054,133.693
7.752055,568.188
7.752055,566.981
7.752055,565.773
7.760626,573.137
7.760626,571.929
7.760683,570.78
7.77288,581.77
7.772881,580.564
7.772881,579.356
7.772882,132.101
7.772882,578.15
7.784091,588.152
7.784091,586.944
7.784092,585.738
7.784092,584.531
7.784333,583.565
7.784333,582.357
7.812101,608.919
7.833106,628.717
7.833107,628.114
7.833107,626.906
7.833108,625.7
7.833108,624.493
7.833109,623.287
7.833109,622.08
7.83311,620.874
7.833182,619.738
7.833182,618.531
7.833183,617.32
7.833183,616.118
7.836151,617.879
7.836151,616.672
7.836151,615.463
7.836152,614.258
7.836205,613.104
7.836439,612.131
7.836439,610.924
7.83644,609.718
7.83644,608.51
7.836465,607.327
7.836466,606.122
7.836466,604.915
7.836514,604.359
7.84433,610.967
7.84433,609.76
7.844331,608.554
7.87235,264.152
7.87235,150.379
7.872584,149.407
7.884351,159.966
7.884352,158.157
7.884352,156.95
7.884353,155.743
7.884353,154.536
7.884384,153.36
7.884424,152.193
7.884506,151.067
7.884506,149.86
7.884507,148.653
7.884507,147.446
7.884508,146.241
7.884508,145.034
7.884509,143.827
7.884509,142.62
7.884551,141.455
7.884551,140.248
7.884551,139.041
7.884552,137.834
7.884552,136.627
7.884553,135.421
7.884553,134.214
7.884553,133.006
7.888823,135.465
7.888824,134.259
7.888824,133.052
7.888825,131.847
7.888882,130.696
7.896775,137.382
7.896775,136.175
7.896776,134.968
7.896776,133.761
7.896777,132.555
7.896777,131.348
7.896777,130.141
7.896778,128.935
7.896816,127.764
7.896817,126.56
7.896817,125.352
7.896818,124.145
7.896818,122.939
7.896818,121.731
7.904983,128.689
7.904984,127.483
7.904984,126.275
7.904985,124.466
7.904985,123.259
7.905014,122.081
7.917023,132.882
7.917024,131.675
7.917024,130.469
7.927847,140.085
7.927847,138.877
7.927905,137.726
7.928138,136.754
7.928139,135.548
7.928139,134.341
7.928139,133.133
7.92814,131.928
7.928165,130.745
7.940102,141.475
7.940102,140.268
7.940103,139.061
7.940103,137.855
7.940104,136.649
7.940131,135.467
7.940174,134.303
7.960964,153.283
7.960965,152.077
7.964316,154.22
7.964317,153.015
7.976111,163.6
7.976112,162.395
7.976112,161.181
7.976113,159.981
7.976113,158.774
7.976113,157.567
7.976114,156.361
7.976114,155.154
7.976151,153.984
7.976152,152.777
7.976152,151.57
7.976153,150.364
7.976153,149.157
7.976153,147.949
7.976154,146.744
7.976154,145.537
7.976183,144.358
7.976184,143.151
7.976184,141.341
7.976342,140.291
7.976342,139.085
7.976343,137.879
7.976343,136.671
7.976398,135.519
7.984027,141.941
7.99075,147.457
7.99075,146.25
7.990751,145.043
7.990751,143.836
7.990752,142.63
7.990752,141.422
7.990752,140.216
7.990753,139.009
7.990792,137.841
7.990792,136.632
7.990792,135.426
7.990793,134.22
8.000343,142.563
8.000343,141.356
8.000344,140.15
8.000344,138.339
8.000345,137.133
8.000345,135.925
8.000346,134.719
8.000346,133.512
8.000385,132.344
8.000386,131.138
8.000386,129.931
8.000387,128.725
8.000387,127.516
8.000388,126.311
8.000388,125.104
8.000388,123.896
8.000416,122.717
8.004633,125.728
8.004634,124.521
8.004634,123.313
8.004634,122.106
8.004689,120.955
8.016655,131.713
8.016656,130.507
8.016656,129.3
8.031983,142.816
8.031984,141.61
8.031984,140.403
8.031985,139.196
8.031985,137.989
8.032057,136.854
8.040515,144.105
8.052803,155.185
8.052804,153.978
8.052805,152.772
8.052805,151.566
8.052805,150.359
8.052806,149.152
8.052806,147.945
8.052807,146.74
8.052845,145.57
8.052845,144.363
8.052846,143.156
8.052846,141.949
8.052846,140.743
8.052847,139.536
8.052847,138.328
8.052848,136.514
8.052877,135.34
8.052877,134.133
8.052878,132.927
8.060049,138.891
8.060049,137.684
8.06005,136.478
8.060102,135.322
8.064086,138.1
8.064086,136.893
8.064087,135.686
8.064087,134.478
8.064088,133.272
8.064112,132.089
8.064113,130.883
8.064113,129.676
8.064114,128.47
8.072563,135.711
8.072665,134.607
8.072665,133.399
8.072665,132.192
8.072666,130.985
8.072666,129.175
8.072819,128.12
8.072819,126.913
8.07282,125.707
8.07282,124.5
8.07282,123.292
8.072842,122.106
8.076742,124.8
8.076743,123.593
8.076743,122.386
8.076744,121.181
8.084733,127.961
8.084733,126.755
8.084734,125.549
8.092529,132.137
8.09253,130.93
8.09679,133.983
8.096791,132.777
8.096792,131.571
8.096792,130.364
8.096793,129.158
8.096793,127.95
8.096794,126.14
8.096794,124.934
8.096845,123.777
8.096846,122.571
8.096846,121.364
8.121096,140.732
8.132583,151.014
8.132584,149.808
8.132585,148.602
8.132585,147.395
8.132585,146.188
8.132586,144.982
8.13269,143.879
8.13269,142.671
8.132691,141.465
8.132691,140.258
8.132692,139.052
8.132844,137.997
8.132845,136.79
8.132845,135.582
8.132846,134.377
8.132846,133.17
8.132869,131.382
8.140434,137.738
8.140435,136.533
8.148354,143.243
8.148355,142.039
8.148355,140.831
8.148356,139.625
8.148356,138.418
8.148357,137.212
8.148357,136.423
8.148357,128.738
8.169005,148.181
8.169035,147.005
8.169036,145.799
8.176811,152.366
8.176919,151.267
8.180488,153.623
8.180489,152.423
8.180489,151.215
8.18049,150.009
8.18049,148.802
8.180491,147.596
8.180491,146.55
8.180492,145.342
8.180547,144.191
8.180548,142.984
8.180548,141.776
8.180549,140.571
8.180549,139.364
8.18055,138.157
8.18055,136.95
8.18055,135.743
8.180582,134.567
8.180583,133.362
8.180583,132.154
8.180584,130.948
8.188932,138.088
8.188933,136.883
8.188933,135.676
8.188934,134.469
8.188934,133.262
8.188935,132.056
8.188935,130.848
8.188935,129.641
8.18899,128.49
8.188991,126.679
8.188991,125.473
8.188991,124.265
8.188992,123.059
8.188992,121.851
8.196048,127.701
8.196049,126.494
8.196049,125.287
8.19605,124.081
8.19605,122.874
8.196051,121.667
8.1962,120.61
8.204609,127.811
8.219819,141.813
8.21982,140.607
8.21982,139.4
8.219821,138.194
8.219821,136.986
8.219822,135.782
8.228812,143.564
